Date,Open,High,Low,Close,Volume
2020-05-25,287.1472816608179,288.3136696957756,286.2138492876865,286.6343404100264,3000991
2020-05-26,285.2545650570739,290.59859135547373,284.840886815844,286.47305469836044,4889814
2020-05-27,285.7167805299057,288.69240161615045,284.07788399363085,286.877105555175,1400573
2020-05-28,288.72166542209857,288.93443201048814,288.1840721724842,288.7632914563855,2474271
2020-05-29,288.03775361114344,293.0911418020436,287.05439245928335,288.93786926921734,1061476
2020-06-01,289.31792515827965,290.9213803843465,289.1500576366765,289.1954196599401,2355531
2020-06-02,291.0944346357765,292.9901463601807,285.0275766416748,289.12097374417397,2215856
2020-06-03,286.8231448826926,289.01599200220465,286.55995893840895,287.2022025288749,1675510
2020-06-04,286.11610950720905,291.4810287532993,285.7589739120978,287.1756886534257,4741196
2020-06-05,287.417425840994,288.33347148877147,287.14378026967563,287.2359188633667,3795798
2020-06-08,288.92392918218434,294.5718973018464,287.5379570563895,289.699160975852,3734296
2020-06-09,289.53055149306863,293.40559388501106,285.3061924973648,289.5068000110709,3511720
2020-06-10,290.1239833300857,290.37953698300646,287.8475912961785,289.8083473534045,4331869
2020-06-11,289.7384386452368,292.6025186835321,288.8761489665801,289.7736355836993,1898320
2020-06-12,288.6615164956689,293.5317941072884,284.8364633758271,288.60495754607973,1634736
2020-06-15,289.93987074122737,292.1031076240638,285.803745451241,289.74778036059473,2587261
2020-06-16,292.09682611580234,291.41024908738945,289.6309460167437,290.4997133932815,3007635
2020-06-17,291.0378260362176,293.7146371760763,287.4364747976196,291.2907453403246,2226607
2020-06-18,290.50879229219794,292.9436461649394,285.6448684442482,290.38135788552984,4065173
2020-06-19,292.6510012598081,295.49258691760923,290.95226426180454,291.7841521964659,4264908
2020-06-22,290.85333796509167,293.87653039947816,286.52737967101297,290.38230113367365,1066234
2020-06-23,290.6109490269831,292.98190844545877,287.42629820446075,290.9691582274739,2612818
2020-06-24,294.06147729030175,294.2497293907543,290.7917444111084,293.1596138532839,3275504
2020-06-25,291.29783064703827,295.39434836699985,291.8794752253592,292.1690775281532,4225187
2020-06-26,291.3760303712522,293.71129947131686,291.2293077097612,291.60277979855044,1409995
2020-06-29,290.9313446231336,292.3638122192647,287.4403578676448,291.70243116363804,3292156
2020-06-30,291.7751301089929,295.7018170157038,286.2482136457686,291.19895550952185,1466152
2020-07-01,290.83789185974047,293.10440136650396,286.2680307925219,289.6482920784557,2990546
2020-07-02,289.9401912119581,293.1327743354892,287.48706351821016,289.7168550532618,3003019
2020-07-03,288.72981728546483,292.76747071909404,285.41668312252614,288.65455133953566,2773832
2020-07-06,288.25313510271275,291.7764521634462,286.1561644740281,289.1281437701708,4204891
2020-07-07,287.50616841881686,292.2839916779493,286.2906582339089,288.208719535937,4621581
2020-07-08,288.5653938253161,292.2491077085096,289.4305232180845,289.75865394095456,1051934
2020-07-09,286.79871925934617,289.3112776481969,284.86783591158115,288.97540064861835,2768831
2020-07-10,288.2623051311822,290.6795795725511,286.79417148621906,288.65333913241267,1425523
2020-07-13,289.1687510804294,291.9541808196818,285.3729281329969,289.46685634978235,1840530
2020-07-14,290.4088343287217,291.83700494150986,286.9734482849065,288.2359920333484,4599865
2020-07-15,290.0262655341606,288.99634561859585,288.4583045687243,288.4634519679525,1005486
2020-07-16,290.32623496186847,290.47068741553716,288.97590330585115,289.77059472223493,2187983
2020-07-17,290.24758871821524,289.48153050084676,285.82041440383074,288.1631114876737,1873332
2020-07-20,289.7386488423913,289.68023731306045,283.6262271714169,288.347745346206,4796036
2020-07-21,286.60006011909167,292.26855103274977,288.09666004198584,288.60762814045444,2039458
2020-07-22,290.4569071844665,290.64310431503975,285.1184021399239,289.38945101223175,4772811
2020-07-23,288.8639545665485,291.31799061814087,285.51737982029437,288.15250030135365,3317336
2020-07-24,286.5426657411367,289.3034129389607,282.7024398592699,286.8320436882694,3763642
2020-07-27,285.9387827343688,290.22045714478327,285.8621130989363,287.35398525388626,4495380
2020-07-28,288.2463710628299,291.84150474301094,283.45123410375714,287.6509699271195,2809891
2020-07-29,285.82233505449085,289.92337028521047,284.0373488773813,287.9014627774653,4788340
2020-07-30,288.22643602458766,292.1024678722837,287.0976425718052,288.2479109869623,3419862
2020-07-31,286.950795857097,289.6780665631373,286.91121063333696,287.56788626538383,1197775
2020-08-03,286.54129792099263,289.56949684535107,283.4598683498834,287.80013996254485,3386488
2020-08-04,289.2820134434957,292.8863483224096,283.27702916864285,288.0932124358435,1787494
2020-08-05,287.33755258723636,288.30071562121196,287.22234944907956,287.37886101781714,2656940
2020-08-06,289.41860185813147,289.69632033184996,285.5882851940935,289.2446355289619,2138356
2020-08-07,290.6263403971161,293.5733980775511,285.1708458951346,289.7184684498737,2201193
2020-08-10,288.5183743963677,288.86841347944153,284.2403644922086,288.52716495267106,3643129
2020-08-11,289.6351297599524,293.36911351482,284.36111619995387,289.1837185613049,4943334
2020-08-12,289.02488851156664,290.3950038728638,284.40856649888707,288.2090368910776,4496333
2020-08-13,289.5628774217388,293.57368988127956,286.7846276829154,288.99612149482,4009758
2020-08-14,290.44069724001565,293.76238137943693,288.59495712135174,290.1547170738274,1889465
2020-08-17,291.1171475908507,292.38605809051546,287.730321053285,289.33403475547567,1533636
2020-08-18,291.5393814827299,295.04394487000883,286.67529752164944,290.29741088472,4038370
2020-08-19,290.62442864242365,292.6934386769168,286.9810067515017,290.7101918116565,1038102
2020-08-20,290.6225590215026,296.3026866543492,290.53045625390746,291.532251971651,1074460
2020-08-21,294.0676686041426,294.104051341411,289.08843088685234,293.42904495430497,2413354
2020-08-24,293.39951748649105,295.6024315479641,289.60903663729084,293.18365683830206,4235658
2020-08-25,294.1389163371334,293.77947678590556,289.61616924222767,292.4299206739446,4676817
2020-08-26,292.5278992500198,294.23962013886,289.1827439438065,291.54040624431906,4773166
2020-08-27,291.48880034735555,291.53466534881153,288.00843193040384,290.7245959593536,2776203
2020-08-28,290.66044578789365,294.85514255148973,289.8512655585432,290.64749424993954,3276360
2020-08-31,290.11294748308893,295.220685471329,289.9701399783748,290.98864622475617,4300425
2020-09-01,291.0673740553849,296.0415185877036,290.8095145720552,291.2653370240862,1213945
2020-09-02,292.5693483674463,292.8658809775384,291.32423008231666,292.0925202731222,1231915
2020-09-03,290.375942071991,295.2221849195251,289.83705399197373,292.10552216500014,3825104
2020-09-04,294.80077020180977,295.9302427856593,290.90728427351615,293.55905624215745,3305276
2020-09-07,295.36144341067086,295.01631806914065,293.2050899465279,293.2943994089195,3534629
2020-09-08,294.0696292851383,297.7722693811802,292.03057943618893,296.0145685755091,1525830
2020-09-09,295.2400203722605,298.7042036763078,295.1693960565567,296.6402359232741,2332397
2020-09-10,296.0127408310909,299.30770611530255,291.22389819205824,295.7830783668578,4323532
2020-09-11,294.1296049531618,297.70361616013747,289.87462955072783,294.7121858687967,4851431
2020-09-14,295.4555647178716,297.49306584784557,294.2673639106566,295.1946582840399,3136233
2020-09-15,294.8995214621566,295.35086255056217,292.6607090448858,294.97119549871405,1718216
2020-09-16,294.6613774733171,296.0740227132009,295.679036816974,295.68519599280614,3452401
2020-09-17,297.44683995755815,296.17013057050855,293.1667972917675,296.15843361737967,2268506
2020-09-18,296.5501213099657,300.92410164575824,293.04907246340946,296.0856047047228,1805497
2020-09-21,294.6790690119261,295.26508007944636,294.00111120863755,295.2388109866544,1517313
2020-09-22,295.2289888766294,294.2394324920373,290.93190039905255,293.72396376196855,2263108
2020-09-23,292.76904285500774,294.85043159394854,292.14974809768285,293.2774488099015,3709532
2020-09-24,292.89200708751946,298.1709988633088,293.329720258834,294.13384760422497,4665060
2020-09-25,294.5314531714429,299.1584352771757,291.0903440143438,294.34794134835516,4462565
2020-09-28,293.4553601928659,297.05227036360253,291.4725752498828,293.1022025696432,2337682
2020-09-29,293.80730038771327,296.7281846577226,290.3240638010663,293.2753834954944,2076871
2020-09-30,294.3570520018757,296.26720421229106,291.4944671303649,293.6607008752232,2062383
2020-10-01,293.2929681675997,293.21036949833297,287.85508640200754,292.77684343902206,4581292
2020-10-02,293.4060621864168,297.7214225099873,292.1826653316298,292.9305685449676,3254656
2020-10-05,292.41502346310546,296.78073933314204,290.66578428023456,292.9887772634136,3049365
2020-10-06,291.16506269101245,295.0405538922543,288.44352383378634,291.845806965583,2286643
2020-10-07,292.9459592421904,295.9987735536255,290.2258689065314,292.20359432593125,2533584
2020-10-08,293.0078353629994,296.3848954986652,287.8908795929461,292.7643788522995,3006342
2020-10-09,294.6676758349611,297.03358799442225,290.23799195584013,293.8474300954748,3789592
2020-10-12,293.1939549918821,299.8041161484096,291.61631285968724,294.9012321475097,1394540
2020-10-13,293.02277639713503,298.04038184273276,289.7382664414965,293.5235627795526,2926275
2020-10-14,294.492756641548,295.8190623352233,287.8224945494439,292.58573773963747,3615075
2020-10-15,293.65330615919356,296.56664906413073,288.5616797419229,293.1007730068461,2215557
2020-10-16,293.91010940873747,293.8725379910519,289.9931324171263,293.61455895775833,1744699
2020-10-19,294.83753101103406,297.4791939668146,290.38379844855797,294.1296066440644,3117022
2020-10-20,300.19078866058527,298.2031653232696,297.25272776454335,297.9823381347191,1952082
2020-10-21,300.5512781876993,301.49454743026195,298.03926662294896,298.5532286454123,4348924
2020-10-22,298.1092735282803,304.6855617834221,296.8342717763721,299.6887942855929,1248683
2020-10-23,299.4322948900167,303.421828956272,300.5509578643834,300.6427960490861,4380405
2020-10-26,299.68077664484105,303.6602378907985,298.88240539263387,301.29418730039185,1026790
2020-10-27,300.2318101668113,302.5431923382795,299.9271701561572,300.97891805575154,2691738
2020-10-28,301.79280657489704,302.3405001701771,300.0078044380206,301.7378872762448,3908873
2020-10-29,301.207077205775,304.62018041899864,297.08603838274246,300.9650620617072,1448345
2020-10-30,299.19776471178,301.6912385938954,296.0220559338053,300.72824345496724,1749074
2020-11-02,298.375528080769,300.81929001337454,299.88079854640637,300.2428799071381,4633190
2020-11-03,299.559962659569,302.433567345177,297.65354301664223,300.32475404652445,4685501
2020-11-04,303.5555838788026,306.61612180299346,298.22674518409997,302.639412613198,2879490
2020-11-05,301.86251033229985,304.4974701612073,300.3596047484041,300.7721474206062,4231916
2020-11-06,303.1642324703184,301.7328206842131,297.33583737649656,301.4584076109807,3626188
2020-11-09,299.81336148886595,302.12141016497185,298.0566849851497,299.84569173979105,4887857
2020-11-10,300.2019133643917,301.98593275435746,297.7632863629049,299.3737598740016,4810523
2020-11-11,301.47260543201867,303.6854437240981,295.57537853939505,300.462710470969,1790141
2020-11-12,300.03013145739186,303.7778272422806,299.522695040753,300.52699049006446,3745401
2020-11-13,299.8370905936656,301.2727319594217,295.9832760080218,299.44924571213517,4176083
2020-11-16,299.39264712858494,301.5373279728928,294.6267383628259,298.7339420028752,3808283
2020-11-17,298.5043821347248,301.8188491710303,299.20762227541354,299.4135397518099,3548167
2020-11-18,300.32526929120013,303.1081649027091,295.3312458283206,298.6831731200927,2454908
2020-11-19,298.86081942695466,301.55095737284915,294.14188183789804,298.8996317096747,3253694
2020-11-20,299.0322387777252,301.15036435831934,298.32410371593824,298.94520354957854,4319144
2020-11-23,297.34626182203056,300.31603045038196,293.8124966885475,298.2936032019727,1305062
2020-11-24,299.6581210954205,303.29968608846536,297.46366410441334,300.437547291298,4984384
2020-11-25,298.874951712784,305.09135121062053,297.98844340430367,301.07146631361604,2612162
2020-11-26,299.101479603377,301.7383311788623,295.9816028526304,299.0463237269584,2550284
2020-11-27,301.7384672513698,302.54105391713057,297.73859861004127,299.23277804172784,1866651
2020-11-30,297.552372128855,302.26027041149206,293.89498250046216,298.57099157695944,2110205
2020-12-01,302.39962183991065,302.0242654611493,294.68667259860047,299.42342491175566,4473912
2020-12-02,300.0451554359354,300.7649894565973,295.5043808722532,298.63090417332296,4638462
2020-12-03,298.04257895087903,302.89949462116834,294.59905410214805,298.5161677318561,1755195
2020-12-04,299.0484197156554,301.108685430976,295.95986508143073,299.02115501083654,3387312
2020-12-07,299.75180989709173,302.1966244578846,297.46491796713644,299.88691020500664,4693976
2020-12-08,300.3927777713486,303.63832036465976,295.38251320645463,298.6866137979509,2868599
2020-12-09,298.8691282922279,298.35330017998933,295.58710529915015,298.35211256210994,1213920
2020-12-10,299.0591412995708,298.80453179883256,294.8897879377893,297.87716725094896,4388532
2020-12-11,297.58200986373663,299.14365746797387,293.30467525128097,297.22383801837526,2425541
2020-12-14,298.8773197380617,303.65224180578264,296.58477310141143,298.98929225865635,2509433
2020-12-15,299.720697334688,299.74442249835465,299.19050343915495,299.3942739696173,2871403
2020-12-16,297.7264457814102,298.1808171834247,297.31339261033474,298.13339001528226,2553068
2020-12-17,297.5990479188662,299.31467114222323,296.85821587988937,299.05125196233706,1653983
2020-12-18,301.9870967353063,301.6161252124177,297.5492753599794,301.17340815934966,2464492
2020-12-21,300.70470897155775,302.39385728593214,299.23948017834994,302.20587341990085,1821052
2020-12-22,300.4176692771517,303.08541008822937,297.4350325245796,300.68650345394684,2807150
2020-12-23,299.76240509346513,303.1060554172172,297.8058747381991,300.20226938108055,3225300
2020-12-24,302.1125344613213,302.8276153856122,298.39047042055597,301.4691805302672,2855567
2020-12-25,302.3262156495819,302.7529479845266,299.1164238755751,300.7615110646484,2534837
2020-12-28,302.4103011400954,301.6638271683518,298.8544175293113,301.20533049279464,4501268
2020-12-29,302.65238956511905,303.6618168653661,298.2585692182492,301.979964546224,4338442
2020-12-30,300.4231624290251,303.6656300328185,296.6938701797803,301.0530340746459,1731899
2020-12-31,300.8100395649876,304.65486775450734,298.82523204880215,300.9935087185841,3381028
